mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
1462.5362275857335,8.820523937688245e-06,2.099085415962503,1.398794650914488,0.0630172709188981,285.33783006994,58946.65943099733,0.0153626505159473,PySDM,Timed Out,245.14139771461487
56597605938.22368,2.3248875998259524e-09,1.6372235642619362,0.0636279911138551,1.6878834815103771,264.5023254656526,73201.45048928831,0.0027189096787017,SciPy,Timed Out,271.5140991210937
267960110.38297492,1.0226737336869026e-09,2.8414058883880693,0.243056844879203,1.866424585296062,303.18292937375,60760.9081146986,0.0467957291945829,SciPy,Timed Out,269.9462921619415
820186.193303195,4.1668863250210515e-08,2.9974644885667727,0.0014989623495632,0.0137411378579951,266.57216869936644,70615.61612045631,0.0033118696038627,SciPy,Timed Out,280.70931220054626
7588360.952319207,3.2952547868171354e-09,1.5181162038986598,0.0354627964399771,0.4532812654340416,300.0570749236133,71308.1021449224,0.0325553101160802,SciPy,Timed Out,274.18233036994934
191397087.9933025,2.7382891016963173e-09,2.803278708965058,0.126194972544716,0.4837446054235362,264.6959180273459,70348.45279612391,0.0028729817171926,SciPy,Timed Out,281.863862991333
4459068.746468678,1.464767522513016e-09,2.985467477962894,0.1314332583919817,3.982239712117332,251.7501458469416,78220.57871598437,0.0008852050311023,SciPy,Timed Out,270.15280508995056
4619463.376083476,1.1377999210262892e-09,2.6670484931297405,0.426378092505019,2.668117492098308,278.8702226393247,97817.1750947076,0.0058915017560061,SciPy,Timed Out,272.3168511390686
11877502798.8158,1.4813109482411034e-09,2.2578472599015567,0.0728440788568696,2.827615234431112,256.9631409899704,79788.79177259158,0.0013543832068618,SciPy,Timed Out,273.258926153183
10337.984266266714,6.382118567045068e-06,2.967110903819244,0.711863046639208,0.0584558628268585,299.4600421936586,86482.71260457992,0.0256431515103604,PySDM,Timed Out,245.7011604309082
20445.43475202517,8.619148030129585e-06,2.0958822988136845,0.6471567534024851,0.2174477287153095,308.8650868382007,90795.5583618012,0.0428203046935793,PySDM,Timed Out,249.65857768058777
351.60221977439903,8.379524327282457e-06,2.960621075337155,0.7393728390635409,0.1392296489238081,290.8213456078615,55693.9790111189,0.0234401786316135,PySDM,Timed Out,245.76350021362305
8513316.459141446,6.272685676139484e-09,2.664754290026601,0.0143631961647627,5.763816297518004,267.6852572422804,54567.1513138439,0.0046767563229615,SciPy,Timed Out,270.7551822662353
89625867777.5075,1.5847330466565727e-09,1.7533616677861366,0.0922771643711359,0.0234045611814434,248.3447595637719,71719.87627140817,0.000714053732274,SciPy,Timed Out,283.17100954055786
474549227973.02,1.9076170527918623e-09,1.7300189999158362,0.0185329440641566,0.0294457332408442,260.48842892855697,87154.32946209342,0.0016569010145416,SciPy,Timed Out,274.19844222068787
17554726392.035755,5.463172955277807e-09,2.35230848489345,0.0209484701911943,0.0127234018961784,269.84412886845934,88723.88944746897,0.0033777924908811,SciPy,Timed Out,290.81163024902344
393695365528.40594,1.3641948975137334e-09,2.1226760899734165,0.006612578046452,0.1751926968063853,300.8971539583608,67541.44376563857,0.0363089367768027,SciPy,Timed Out,276.5249831676483
60548914.656908914,6.541693760651273e-09,1.2131033075256383,0.0085296924284116,0.1164336218357167,267.1642026826397,74282.88104615638,0.0032943659981803,SciPy,Timed Out,272.543110370636
52502.430687380285,8.315402210265821e-06,2.8421509463384904,1.1240938879763869,0.0552468159068275,288.72722399641646,66517.10978725953,0.0170098242747936,PySDM,Timed Out,244.73269248008728
37038889.34847177,1.2528641315069475e-09,2.2169158842278813,0.1784716616697749,0.461845319773123,290.97348894854963,70287.09384585093,0.0186120067271988,SciPy,Timed Out,268.8577754497528
68216858.35047118,1.30551660893161e-09,2.197619173470989,0.2156140938616542,0.0198723646816884,308.7973978883704,88644.49566789693,0.0437581882683435,SciPy,Timed Out,279.87922382354736
125046.6329415866,7.532691891209309e-06,2.526470967686865,0.7584716341076925,0.117139971142748,300.51708247063186,81672.84523036123,0.0290434205879677,PySDM,Timed Out,248.33414769172668
378925022.573731,1.146033179832178e-09,2.234897794675164,0.2442668224882066,0.0193045924933113,298.37523321747744,92456.71487042987,0.0223812590520028,SciPy,Timed Out,286.8029682636261
1779141.810409253,2.665214508638549e-09,2.959374054774924,0.0631998334044768,5.681985595195118,253.51008877557013,101537.00784583048,0.0007939759582734,SciPy,Timed Out,268.4800236225128
306233.91385936795,6.9006814456690215e-06,2.705060529123248,1.4348235693633855,0.1612349250938747,291.93841697783444,83298.27011654775,0.0166327935073452,PySDM,Timed Out,244.59329652786252
