simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac_product,act_rate,act_frac_S,act_frac_V,mode_wet_radius_mean,mode_wet_radius_stdev,,
12371,2.48E+09,6.05E-08,1.627592757,1.442209578,2.079345908,303.0937851,104600.6036,1,0.026211824,303.0847498,104588.9177,4.809204645,1.001689573,303.0363346,104483.9078,0.026198419,2.98E-05,0.001691352,0.882125322,3.65E+08,0.882125322,0.497272253,6.99E-07,6.042679089,,
12372,5.60E+07,3.05E-06,1.811688765,0.567895544,0.012214741,278.2808942,93519.56406,1,0.005915092,278.2762519,93509.58611,491.2097627,1.000002832,278.2497924,93452.51657,0.005906453,11.66918896,2.97E-06,0.415566426,0,0.415566426,0,0.000119907,8.98214891,,
12373,7.54E+08,1.42E-06,1.740373217,0.786527802,0.048130319,289.7116946,80569.06683,1,0.014904463,289.7081082,80560.98775,124.6615456,1.000002065,289.6862088,80511.45422,0.01489069,6.855170899,2.22E-06,0.045610521,0,0.045610521,0,4.59E-05,7.745388171,,
12374,1.58E+09,1.60E-07,1.51802562,0.33451676,0.010372764,253.5628834,79501.58081,1,0.001019016,253.5551368,79491.42799,16678.2937,1.000169302,252.1455127,77660.71526,0.000923013,0.00013676,0.000169545,0.057272848,27237.48722,0.057272848,0.010343627,1.25E-06,5.435293576,,
12375,3.99E+08,2.05E-08,1.687578573,0.402195866,8.837569636,302.0297372,99732.31177,1,0.025842934,302.0198562,99720.88617,5.205050924,1.013947127,301.6764441,99208.66062,0.025807032,3.59E-05,0.013956602,0.817050222,7.06E+06,0.817050222,0.817050222,3.11E-07,19.46293211,,
12376,5.17E+07,1.66E-09,1.790089177,0.508008129,0.049523662,274.8248977,85687.77697,1,0.005049526,274.8151156,85677.09739,1150.964969,1.025383878,274.3229111,85081.01212,0.005029751,1.98E-05,0.025404237,0.002183255,0,0.002183255,0.002242775,4.89E-09,79.54770021,,
12377,2.23E+07,2.45E-08,1.764281343,0.922333418,0.037344846,309.1253673,55644.81391,1,0.074223898,309.1152535,55638.43564,187.4421991,1.00198454,309.0715064,55599.19083,0.074211307,1.26E-05,0.002018741,0.275220918,3926.356729,0.275220918,0.275220918,3.00E-07,19.71093517,,
12378,1.71E+07,8.35E-06,1.598023275,1.359428924,5.103821405,271.6839627,103127.4763,1,0.00333057,271.6756927,103115.0021,134.6050235,1.00085217,267.3868245,94642.60378,0.002629442,282.3355458,0.000852345,1,0,1,0,0.00082988,5.651358882,,
12379,1.58E+07,5.99E-08,1.908073396,0.305184539,0.080078375,279.3147638,52274.23551,1,0.01146994,279.3049779,52267.80905,112.3898934,1.003208178,279.2406411,52215.31768,0.011460681,9.35E-06,0.003216978,0.730444606,12338.29813,0.730444606,0.728782773,5.88E-07,17.38698663,,
12380,4.66E+09,5.40E-07,1.575373071,0.459287483,0.039535151,293.3308314,92189.02995,1,0.016380222,293.3275074,92179.99374,1264.697318,1.000001939,293.1298667,91643.04312,0.016271562,0.080441488,2.07E-06,0,0,0,0,8.25E-06,5.360925361,,
12381,3.78E+08,1.79E-09,1.662003001,0.473301292,0.431696467,272.1947638,77111.35037,1,0.004634142,272.1849837,77101.64879,150.5687558,1.025723301,271.6400594,76479.20509,0.004601063,3.31E-05,0.025740083,0.000744173,0,0.000744173,0.00621337,6.19E-09,68.03852534,,
12382,8.63E+09,3.85E-07,1.988698202,1.059207598,0.030563061,275.9205402,81128.17542,1,0.005773794,275.9156496,81119.36033,4286.219832,1.000001045,275.1699841,79793.60745,0.005562719,1.451959428,1.13E-06,4.98E-05,0,4.98E-05,0,7.30E-06,12.69170625,,
12383,1.06E+09,3.79E-07,1.582385737,0.009900428,0.395033217,267.616498,58186.5364,1,0.004360754,267.607679,58179.26637,20.25146155,1.001202605,267.5565403,58125.44141,0.004350606,2.54E-05,0.001205708,0.807866262,0,0.807866262,0,8.05E-07,5.454846069,,
12384,5.06E+09,4.08E-07,1.956068551,0.196157619,1.664003694,249.3703576,92467.07805,1,0.000606926,249.361916,92454.85109,20.43264695,1.000159443,249.0834787,92040.28778,0.00059443,0.048583174,0.000161396,0.533988366,0,0.533988366,0,3.29E-06,11.86234286,,
12385,4.13E+07,9.78E-07,1.528606627,0.459836905,6.487397539,303.096459,84435.99671,1,0.0328071,303.0867533,84426.37417,17.41838685,1.009509834,302.557305,83294.39672,0.032535333,0.009813555,0.00951449,1,50425.81907,1,0.007698105,2.72E-05,3.454513181,,
12386,3.37E+08,7.04E-08,1.995414404,1.304172185,0.48204237,267.5563914,56848.74136,1,0.004443578,267.5469929,56841.5332,20.74506439,1.002364677,267.4770402,56774.27331,0.004432968,6.20E-05,0.00237499,0.875248425,7.23E+06,0.875248425,0.594689154,8.20E-07,12.84687684,,
12387,6.86E+07,8.53E-06,1.800408696,0.407078791,1.474318584,262.4163974,57808.56779,1,0.002921668,262.4093969,57801.54506,3.391397256,1.000094642,262.3795906,57770.17789,0.002915306,1152.280419,9.70E-05,1,0,1,0,0.000460864,8.783780791,,
12388,1.08E+08,2.05E-09,1.64751129,0.374038943,0.705128016,285.624307,88217.17527,1,0.010378665,285.6144996,88206.56867,93.6000251,1.028953857,285.0378495,87519.2827,0.010356352,2.23E-05,0.028964139,0.002125162,0,0.002125162,0.046737427,1.11E-08,94.86644903,,
12389,1.01E+07,2.62E-09,1.868384036,1.466051107,8.161716389,284.1063329,84855.62358,1,0.009750488,284.0965285,84845.36978,33.69389316,1.112223519,281.7896906,82052.57396,0.009598328,0.000152168,0.11241453,0.604275176,0,0.604275176,0.987572065,1.11E-06,114.0296888,,
12390,2.80E+07,1.03E-08,1.94654534,0.140187192,0.026057768,267.7050028,90029.75319,1,0.002830484,267.6952313,90018.24644,537.2678044,1.006119479,267.5821544,89870.1907,0.00282629,4.19E-06,0.006139684,0.031469318,0,0.031469318,0.031469318,3.58E-08,53.6441158,,
12391,4.14E+07,5.44E-06,1.687807423,1.166707252,0.161561663,291.8778345,85097.94444,1,0.016208755,291.874269,85089.48447,55.70628488,1.000014945,291.8407952,85006.95891,0.016188305,197.1667456,1.50E-05,0.999751331,0,0.999751331,0,0.000418691,6.918592966,,
12392,7.72E+07,1.66E-06,1.807095881,0.19210471,0.032685523,296.9072443,93359.6727,1,0.020235351,296.9039708,93350.62655,122.3783386,1.00001671,296.8926991,93318.01493,0.02022676,0.236992144,1.68E-05,0.581104128,0,0.581104128,0,2.90E-05,8.868714861,,
12393,9.67E+08,5.77E-08,1.901958951,0.217840338,0.029023097,301.5925954,104661.4871,1,0.023939783,301.5847636,104650.1148,137.8212659,1.000522575,301.5721675,104616.2005,0.023934075,7.37E-06,0.000540075,0.08886834,484308.6605,0.08886834,0.073147774,2.40E-07,12.54390982,,
12394,2.62E+09,7.48E-08,1.907014006,0.585725088,0.193210766,284.8463503,69703.6756,1,0.012521384,284.8400715,69695.99407,98.33820558,1.000436336,284.7487614,69534.6941,0.012475643,0.000130694,0.000436818,0.231602735,0,0.231602735,0,5.24E-07,11.39848485,,
12395,9.31E+09,3.28E-08,1.521736293,1.37724109,0.035321042,248.1673753,67604.79317,1,0.000745573,248.1585303,67595.702,283.1173571,1.000797315,248.0801942,67511.50813,0.000741354,6.06E-06,0.000798163,0.036616994,3.53E+06,0.036616994,0.01018014,2.34E-07,5.550532038,,
12396,3.98E+09,3.16E-09,1.717076171,1.427564833,1.220339428,301.9269256,79970.75614,1,0.032360306,301.9170121,79961.56182,23.76388023,1.009836281,301.6881442,79701.94943,0.032337467,2.28E-05,0.00989298,0.01298821,0,0.01298821,0.01298821,1.81E-08,32.1532058,,
12397,4.50E+09,7.71E-06,1.848348487,0.831193112,2.675800401,250.7744195,66065.45161,1,0.000962371,250.7664418,66056.85797,5.232079342,1.000003041,250.6564996,65938.49992,0.000954264,148535.7785,3.19E-06,0.921612444,0,0.921612444,0,0.000553613,9.679650299,,
12398,1.44E+07,1.20E-06,1.87319033,0.978023514,0.015034367,276.6765459,55374.05849,1,0.008969924,276.6714884,55367.96482,2394.513802,1.000037687,276.4578194,55100.14667,0.008875237,0.24764306,3.86E-05,0.904071292,0,0.904071292,0,3.93E-05,9.995767168,,
12399,3.07E+09,2.99E-07,1.652332494,1.463817202,1.210569451,253.0123149,84323.57185,1,0.000916149,253.0042355,84312.68466,4.956345128,1.000128994,252.9635638,84256.0059,0.00091315,0.024799829,0.00013035,0.719055552,0,0.719055552,0,5.66E-06,6.358978416,,
12400,5.39E+07,2.98E-09,1.746579966,0.720097545,2.735116526,265.6078577,104257.7361,1,0.002078315,265.5980898,104244.3105,46.43312225,1.057454284,264.4854632,102573.6013,0.002046918,3.14E-05,0.057502403,0.20886966,0,0.20886966,0.211328708,4.35E-08,106.5143337,,
12401,1.12E+07,1.35E-08,1.761497901,1.417596412,0.148752509,268.2427073,75367.43839,1,0.003525915,268.2329326,75357.82174,134.4515139,1.008311654,268.0686036,75175.28944,0.003517538,8.38E-06,0.008325642,0.510207761,0,0.510207761,0.510207761,2.75E-07,30.92965493,,
12402,1.11E+08,4.00E-06,1.964245725,0.295171435,0.056609092,287.0317054,84056.45248,1,0.011970966,287.0278774,84047.91022,282.6401081,1.000005198,286.9592257,83893.18074,0.011937359,94.55594758,5.35E-06,0.698582534,0,0.698582534,0,0.000132136,12.10235645,,
12403,1.76E+08,2.11E-08,1.937570439,0.347586325,0.240384767,303.6772539,72688.94824,1,0.03981868,303.667311,72680.61015,41.59997374,1.003292196,303.5959123,72605.60059,0.039809715,8.98E-06,0.003301238,0.223875726,262898.502,0.223875726,0.223868128,1.24E-07,24.12023751,,
12405,1.39E+07,2.09E-08,1.534876035,0.642395858,1.464011436,284.7605759,66811.38567,1,0.012999369,284.750756,66803.31809,45.08161506,1.020767054,284.2430985,66263.09544,0.012926664,7.27E-05,0.020780421,0.976572644,0,0.976572644,0.976572644,1.64E-06,20.4193013,,
12406,3.00E+07,9.83E-08,1.913739539,0.650174971,1.164166423,255.3182879,76587.45908,1,0.001228795,255.3085336,76577.20606,43.80816953,1.018824317,254.8635289,76065.11405,0.001212864,1.87E-05,0.018837664,0.99971644,29571.47226,0.99971644,0.949869069,3.99E-06,6.24922385,,
12407,8.02E+09,9.52E-08,1.636183449,1.295466738,1.391861463,277.3249197,86315.12345,1,0.005994951,277.3182675,86305.31754,117.1093563,1.000450799,276.4198687,84575.89191,0.005740311,0.000605726,0.000451443,0.517009636,0,0.517009636,0,1.14E-06,6.35180369,,
12408,5.35E+09,5.02E-07,1.965142985,1.406043474,0.035671921,285.0371468,71026.96616,1,0.012442334,285.0331873,71019.63592,224.2660302,1.000000704,284.9987884,70955.92814,0.012422934,4.862200448,7.89E-07,0.000104414,0,0.000104414,0,1.27E-05,12.13810103,,
12409,3.78E+09,1.45E-08,1.896646043,0.72561843,0.588036329,279.7946758,66003.4776,1,0.009358499,279.7849124,65995.38828,13.60460163,1.003335318,279.7257362,65939.17367,0.0093543,4.30E-06,0.003341862,0.135584319,2.92E+07,0.135584319,0.131726391,6.77E-08,15.86567751,,
12410,2.95E+08,4.71E-06,1.742505755,1.027191062,0.0452885,251.758342,93825.55809,1,0.000738332,251.7504733,93813.46307,309.1292488,1.000001074,251.6435925,93649.34421,0.000732348,528.5418241,1.27E-06,0.385901027,0,0.385901027,0,0.000294225,7.784300167,,
12411,2.72E+09,8.56E-09,1.559540811,1.19876463,2.770557392,273.9165127,89645.7116,1,0.004517308,273.9067333,89634.50462,7.579702216,1.00936637,273.7316668,89412.19636,0.004510797,6.51E-06,0.009420468,0.185219692,0,0.185219692,0.185219692,7.30E-08,15.27600119,,
12412,8.20E+07,7.49E-07,1.575855191,1.173401902,4.456883578,255.6718033,64661.12711,1,0.001500172,255.6621992,64652.51475,224.3720264,1.006005089,247.2275128,56294.10024,0.000827542,0.026051175,0.006011278,1,0,1,0.017555381,2.83E-05,3.626264876,,
12413,6.77E+07,5.52E-09,1.620327016,1.333732057,2.048241323,262.157755,92643.06229,1,0.001782675,262.1479884,92630.97713,32.22276559,1.029991991,261.5671226,91850.89603,0.001766536,1.61E-05,0.030015828,0.4423518,0,0.4423518,0.4423518,1.24E-07,44.96399943,,
12414,2.40E+08,1.35E-07,1.643197179,1.302104056,1.381899666,266.3714267,83905.70207,1,0.00274211,266.3618707,83894.98503,13.74918922,1.004314599,266.2231336,83701.84608,0.002729256,6.23E-05,0.004320014,0.999906554,6.81E+06,0.999906554,0.376049222,3.13E-06,3.931370212,,
12415,7.43E+07,2.40E-07,1.719552514,0.225423334,1.173577612,248.9671325,58966.23995,1,0.000918588,248.9574023,58958.15036,32.37962245,1.011652208,248.6213299,58656.4998,0.000905721,4.06E-05,0.011665912,1,1.05E+06,1,0.600985463,5.15E-06,2.497102062,,
12417,3.73E+09,4.28E-06,1.962743516,0.685054058,1.519751557,256.4340069,94363.8709,1,0.00109522,256.4266615,94352.0995,2.632009148,1.000003512,256.4033879,94314.77106,0.001092984,10068.88711,3.69E-06,0.689607489,0,0.689607489,0,0.000210139,12.08460281,,
12418,5.19E+09,3.74E-06,1.579723136,0.421986226,1.031598211,257.9873822,86749.03117,1,0.001356221,257.9802246,86738.32296,10.66306618,1.000003192,257.9037502,86623.8822,0.001348813,374.6791726,3.74E-06,0.547528431,0,0.547528431,0,0.000135077,5.417830076,,
12419,1.35E+08,9.66E-07,1.879595496,0.700269379,0.376130785,307.5090713,84691.74241,1,0.042579075,307.5050437,84683.51847,21.26919764,1.000114845,307.4808075,84612.4777,0.042555539,0.485904784,0.000118549,0.983871658,0,0.983871658,0,2.53E-05,10.11605366,,
12420,7.20E+09,9.70E-09,1.556971588,0.058934881,0.012370558,297.7201349,104581.0312,1,0.018927102,297.7102864,104568.9175,889.2080954,1.004318905,297.6241204,104450.2428,0.018923667,3.43E-06,0.004338624,4.58E-05,141.1444305,4.58E-05,4.58E-05,9.47E-09,9.725978265,,
12421,4.61E+08,1.63E-07,1.505099299,0.454988872,0.194310705,272.0079649,55928.49649,1,0.006319344,271.9999343,55921.74743,46.31757167,1.0007015,271.9465838,55861.707,0.006302706,4.97E-05,0.000703283,0.885461338,0,0.885461338,0,1.54E-06,4.420701192,,
12422,4.25E+08,6.62E-09,1.724076047,0.220305648,9.328840357,307.0079049,69053.3634,1,0.05146616,306.9978976,69045.48179,9.433112437,1.028184598,306.2874333,68331.1523,0.051358778,0.000107389,0.028194884,0.244805221,0,0.244805221,0.244805221,5.81E-08,60.56358194,,
12423,6.00E+09,6.60E-07,1.791466598,1.131382352,3.594129735,261.552147,101960.0666,1,0.001542641,261.5451928,101947.7362,16.13742527,1.000063989,261.1350859,101202.6624,0.001503011,2.471170612,6.72E-05,0.842922723,0,0.842922723,0,1.66E-05,8.580814844,,
12424,7.29E+07,4.04E-06,1.651049156,0.266820725,7.537844809,298.8985952,68801.99081,1,0.031461694,298.8902539,68794.30116,7.959834876,1.001176856,298.6407617,68266.17649,0.031254735,10.6030216,0.001204955,1,0,1,0,0.000130339,6.347847337,,
12425,5.17E+08,2.38E-08,1.807932323,0.034378784,0.28368149,272.9515851,103124.0597,1,0.003656441,272.94181,103111.1276,45.82604241,1.005855395,272.8371534,102958.1711,0.003653175,3.27E-06,0.005868869,0.068871699,125592.0206,0.068871699,0.068871699,4.91E-08,25.71587125,,
12426,3.58E+08,2.65E-08,1.593760665,1.428468929,0.040352,249.0599634,57062.88873,1,0.000957188,249.0502523,57055.06678,123.9095962,1.002084958,249.0141408,57023.95375,0.000955919,1.32E-06,0.002191015,0.278075499,313956.2132,0.278075499,0.266328419,2.21E-07,7.810985933,,
12427,3.25E+09,2.60E-08,1.64819504,0.319494681,2.905051479,274.5180998,85575.82968,1,0.004945167,274.5083338,85565.15694,4.819191708,1.006002016,274.3965644,85427.67447,0.004940069,5.15E-06,0.006018379,0.482990364,6.00E+07,0.482990364,0.476009635,1.35E-07,10.12330772,,
12428,8.48E+09,2.45E-08,1.964775189,0.869452906,0.80972653,253.1900966,86746.49831,1,0.00090429,253.1805791,86734.8624,11.11486368,1.002535186,253.1115403,86641.99479,0.000901552,5.60E-06,0.002538429,0.275220917,3.10E+08,0.275220917,0.165617882,1.18E-07,13.12384789,,
12429,4.44E+08,3.64E-09,1.908313489,0.357447337,0.173539356,268.1583498,103903.7142,1,0.002537242,268.1485796,103890.4585,155.5843042,1.011892526,267.921325,103549.6057,0.002530257,6.98E-06,0.011955084,0.009271004,0,0.009271004,0.009271004,1.11E-08,54.04850619,,
12430,8.61E+09,4.11E-08,1.714625508,0.576823911,0.022020097,281.9804712,83666.76856,1,0.008559229,281.9741939,83657.50016,317.8914301,1.000398193,281.9426394,83596.15237,0.008547816,1.58E-05,0.000400336,0.016475454,1.15E+06,0.016475454,0.008708907,2.21E-07,8.601674234,,
12431,6.71E+08,3.03E-06,1.661877121,0.090912344,0.01246557,279.2923866,95194.60546,1,0.006236794,279.2878711,95184.52454,641.7676685,1.000000667,279.2516192,95103.58153,0.006225083,3.397165046,7.18E-07,0.000429547,0,0.000429547,0,4.76E-05,6.532574474,,
12432,3.29E+07,1.51E-06,1.975027655,1.376625556,0.027228208,289.5478769,94575.79075,1,0.012518395,289.5441612,94566.31709,440.7194237,1.000014658,289.4972547,94442.78896,0.012495418,3.411276924,1.52E-05,0.807866266,0,0.807866266,0,6.65E-05,12.30576081,,
12433,2.56E+07,3.11E-07,1.597035842,0.731341469,0.146372811,308.9344616,69027.71641,1,0.057814124,308.9256788,69020.08962,68.31869886,1.001299067,308.8800011,68942.92565,0.057784806,0.000160951,0.001300847,0.999964827,190060.9448,0.999964827,0.272342362,8.32E-06,3.494738199,,
12434,3.96E+08,7.36E-08,1.54386921,1.497236817,0.165567365,252.8871877,60952.99546,1,0.001254491,252.877859,60944.84547,42.27886336,1.001408584,252.8266344,60895.09568,0.001250887,8.05E-06,0.001413972,0.868095991,1.95E+07,0.868095991,0.249714268,8.47E-07,4.946014379,,
12435,8.82E+08,4.94E-06,1.666068764,0.776837152,0.014508703,288.2190793,72739.92599,1,0.015008272,288.2109406,72723.64131,689.2414994,0.999999971,288.1737267,72649.25427,0.014982618,1467.460715,2.18E-07,0.007171783,0,0.007171783,0,0.000293861,6.595246937,,
12436,2.36E+09,2.30E-08,1.528046814,0.655865573,0.010856034,283.953148,90563.01768,1,0.009033115,283.9433983,90552.08654,276.3440104,1.000966158,283.9304888,90531.95023,0.009031288,1.86E-06,0.001101328,0.008853492,94162.86973,0.008853492,0.007880944,1.27E-07,8.270603283,,
12437,5.79E+09,5.23E-06,1.734468738,1.07910645,5.337886021,270.0190092,82022.54078,1,0.003703718,270.0133795,82013.25419,2.248080973,1.000004473,269.9437126,81898.02382,0.003688487,23331.2271,5.00E-06,0.956001014,0,0.956001014,0,0.000365841,7.652506149,,
12438,9.65E+09,9.50E-08,1.900567948,1.182056499,0.252958735,309.3568957,82204.48935,1,0.049043425,309.3538804,82196.74735,3949.260734,1.00011812,305.7827514,72416.52238,0.045418207,0.006323838,0.000118567,0.106494039,0,0.106494039,0.026104012,1.13E-06,11.75520951,,
12440,2.08E+07,2.64E-09,1.57861172,0.196021281,0.53127396,304.2997174,67765.37321,1,0.044571246,304.2897441,67757.59629,135.5232996,1.031013378,303.6114086,67204.69039,0.044553685,1.76E-05,0.031171306,0.002631655,0,0.002631655,0.382642282,5.00E-08,155.3567846,,
12441,6.80E+09,3.46E-06,1.815249866,1.350748577,0.0336105,255.1337132,56475.30797,1,0.001641666,,,327.2786768,,,,,,-1,0,,0,0,4.68E-05,39.2684712,,
12442,1.00E+08,2.32E-08,1.769394497,0.594152312,4.48473374,298.2601593,79762.95445,1,0.025907215,298.250278,79753.70084,12.0408486,1.015848162,297.8516488,79253.63123,0.025847698,5.95E-05,0.015853181,0.919084524,0,0.919084524,0.919084524,6.06E-07,22.17330956,,
12443,2.08E+09,6.73E-08,1.726463933,0.611240113,0.029785191,276.2950996,72876.39459,1,0.006609432,276.2889424,72868.17775,436.4585012,1.000331886,276.2189103,72756.07343,0.006586666,3.54E-05,0.00033238,0.077146265,0,0.077146265,0,4.64E-07,8.346620257,,
12444,3.54E+07,5.73E-07,1.814561846,0.857187041,0.888003188,283.9316443,89987.76197,1,0.009078511,283.922528,89977.07592,29.27917415,1.002374625,283.7855504,89705.37789,0.009039763,0.008286194,0.002377165,1,45194.54649,1,0.027470013,1.84E-05,5.541690203,,
12445,1.86E+07,6.37E-09,1.660975219,1.005065162,8.894053902,273.7391733,54143.74727,1,0.007418224,273.72938,54136.96456,27.20918972,1.088897053,271.6916301,52448.77994,0.007178845,0.000239393,0.088923046,0.926488032,0,0.926488032,0.997874834,2.68E-06,32.91997935,,
12446,2.20E+08,1.02E-08,1.708088495,0.285477833,0.139797052,293.340087,64431.44626,1,0.023720046,293.3302155,64423.85392,107.2983998,1.00558615,293.2133181,64316.4983,0.023708224,1.18E-05,0.005600286,0.033324861,25659.96013,0.033324861,0.033324861,4.97E-08,30.659867,,
12447,2.33E+07,3.58E-08,1.686159391,0.364606089,0.034171684,256.8958938,103695.2481,1,0.001035781,256.8861346,103681.4505,204.8479699,1.00327882,256.8325556,103599.9033,0.00103465,1.13E-06,0.003320524,0.408925915,3755.537422,0.408925915,0.405613666,2.83E-07,14.1433416,,
12448,8.02E+08,4.25E-09,1.920822937,0.651046015,0.309224243,285.326586,100004.2842,1,0.008957729,285.3167853,99992.25622,64.67798198,1.007731523,285.1592185,99766.63414,0.008949162,8.57E-06,0.007762229,0.016828937,72170.68064,0.016828937,0.016828937,1.79E-08,43.74419936,,
12449,3.67E+07,3.86E-07,1.951449602,0.482261475,2.840190093,303.4262748,104217.4317,1,0.026839983,303.4165348,104205.5855,21.47743566,1.009733746,303.0809058,103496.748,0.02675177,0.00159698,0.009738232,1,298845.4666,1,0.45585203,1.77E-05,3.586517387,,
12450,1.23E+09,9.12E-08,1.593802944,0.798513481,0.019797062,255.5735743,75519.8338,1,0.001273411,255.5658237,75510.2589,2323.577052,1.000281415,255.2061712,75053.95194,0.001242445,4.66E-05,0.00028187,0.108069429,0,0.108069429,0,8.19E-07,6.240878536,,
12451,4.11E+07,1.63E-09,1.899577873,0.566520226,0.089363492,280.9395952,62004.90662,1,0.010799521,280.9297858,61997.32573,671.4151217,1.025262952,280.4145245,61542.35914,0.010761717,3.78E-05,0.025292061,0.005639095,2048.057128,0.005639095,0.006065151,6.20E-09,112.6381914,,
12452,8.51E+07,1.45E-06,1.968330244,1.353552123,0.021679546,269.0389512,54544.48587,1,0.005187514,269.0331824,54538.21226,415.1378503,1.000006893,268.9782123,54478.1784,0.005170035,10.04411112,7.18E-06,0.486390806,0,0.486390806,0,6.00E-05,12.19177512,,
